,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
163,glcn,10.0,D-gluconate,HMDB00625,C00257,10690.0,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",,EX_glcn_m,EX_glcn(e)
164,srv,10.0,,,,,,,EX_srv_m,EX_srv(e)
165,succ,10.0,Succinate,HMDB00254,C00042,1110.0,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2",,EX_succ_m,EX_succ(e)
166,2obut,10.0,2-Oxobutanoate,HMDB00005,C00109,58.0,"InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_2obut_m,EX_2obut(e)
167,dhna,0.3095307130441362,"1,4-Dihydroxy-2-naphthoate",,,,,,EX_dhna_m,EX_dhna(e)
168,mantr,10.000000001,"mannotriose (beta-1,4)",,,,,,EX_mantr_m,EX_mantr(e)
169,urea,1.5894323468569729,Urea,HMDB00294,C00086,1176.0,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",,EX_urea_m,EX_urea(e)
170,tre,10.0,Trehalose,HMDB00975,C01083,7427.0,,,EX_tre_m,EX_tre(e)
171,indole,9.696055113913449,Indole,,,,,,EX_indole_m,EX_indole(e)
172,turan_D,10.000000002,,,,,,,EX_turan_D_m,EX_turan_D(e)
173,glypro,10.000000001,Glycylproline,HMDB00721,,79101.0,,,EX_glypro_m,EX_glypro(e)
174,acnam,0.1057549009889297,N-acetylneuraminate,HMDB00230,C19910,439197.0,,,EX_acnam_m,EX_acnam(e)
175,3mop,0.5743743656336946,3-methyl-2-oxopentanoate,HMDB00491,C03465,47.0,"InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)/p-1",,EX_3mop_m,EX_3mop(e)
176,adn,10.0,Adenosine,HMDB00050,C00212,60961.0,,,EX_adn_m,EX_adn(e)
177,co2,10.000000002,carbon dioxide,HMDB01967,C00011,280.0,InChI=1S/CO2/c2-1-3,,EX_co2_m,EX_co2(e)
178,uri,5.187995073666868,Uridine,HMDB00296,C00299,6029.0,"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",,EX_uri_m,EX_uri(e)
179,dad_2,7.526425436451012,2-deoxyadenosine,HMDB00101,C00559,13730.0,"InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,7+/m0/s1",,EX_dad_2_m,EX_dad_2(e)
180,glycys,5.664000471652018,Gly-Cys,,,,,,EX_glycys_m,EX_glycys(e)
181,strch2,10.0,"starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})",,,,,,EX_strch2_m,EX_strch2(e)
182,kestopt,10.0,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)",,,,,,EX_kestopt_m,EX_kestopt(e)
183,chols,5.939540160767918,Choline sulfate,,,,,,EX_chols_m,EX_chols(e)
184,kestottr,10.0,"Kestotetraose (3 fru, 1 glc inulin-type fructo-oligosaccharide)",,,,,,EX_kestottr_m,EX_kestottr(e)
185,din,8.315485504304089,Deoxyinosine,HMDB00071,C05512,65058.0,"InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)/t5-,6+,7+/m0/s1",,EX_din_m,EX_din(e)
186,dcyt,5.974131043415628,Deoxycytidine,HMDB00014,C00881,13711.0,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1",,EX_dcyt_m,EX_dcyt(e)
187,cellul,0.028281381656977987,"Cellulose, chain length 500 glc_D assumed, DOI: 10.1002/anie.200460587",,,,,,EX_cellul_m,EX_cellul(e)
188,alagly,10.0,L-alanylglycine,,,,,,EX_alagly_m,EX_alagly(e)
189,3hibupglu_S,10.000000001,,,,,,,EX_3hibupglu_S_m,EX_3hibupglu_S(e)
190,atvethgluc,10.0,,,,,,,EX_atvethgluc_m,EX_atvethgluc(e)
191,hst_37_diglc,10.0,,,,,,,EX_hst_37_diglc_m,EX_hst_37_diglc(e)
192,stg_m4,10.0,,,,,,,EX_stg_m4_m,EX_stg_m4(e)
193,dgsn,6.114665747206801,Deoxyguanosine,HMDB00085,C00330,187790.0,"InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1",,EX_dgsn_m,EX_dgsn(e)
194,pect,0.0225579616651899,pectins,,,,,,EX_pect_m,EX_pect(e)
195,arabttr,10.000000001,Arabinotriose,,,,,,EX_arabttr_m,EX_arabttr(e)
196,hspg_degr_9,8.552572342982673,"Product AS6TASE_HS2, GlcN2S-IdoA-GlcNAc3S-GlcA-Gal-Gal-Xyl-L-Ser (protein)",,,,,,EX_hspg_degr_9_m,EX_hspg_degr_9(e)
197,cspg_b,0.0007917983333333332,chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan,,,,,,EX_cspg_b_m,EX_cspg_b(e)
198,bglc,0.003034902267015872,beta-glucans,,,,,,EX_bglc_m,EX_bglc(e)
199,hspg,0.00019808531249999997,heparan sulfate proteoglycan,,,,,,EX_hspg_m,EX_hspg(e)
200,xylan,0.02533525486815827,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D",,,,,,EX_xylan_m,EX_xylan(e)
201,gua,0.5849636999999822,Guanine,HMDB00132,C00242,764.0,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",,EX_gua_m,EX_gua(e)
202,no2,7.1049204654565985,Nitrite,HMDB02786,C00088,24529.0,"InChI=1S/HNO2/c2-1-3/h(H,2,3)/p-1",,EX_no2_m,EX_no2(e)
203,tlf_a_m5b,4.914676886282045,,,,,,,EX_tlf_a_m5b_m,EX_tlf_a_m5b(e)
204,dfdcytd,2.313099105271249,,,,,,,EX_dfdcytd_m,EX_dfdcytd(e)
205,amylopect900,0.8684662656685134,"Amylopectin, 900 repeat units",,C00317,,,,EX_amylopect900_m,EX_amylopect900(e)
206,xyluglc,0.014929745800746755,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L",,,,,,EX_xyluglc_m,EX_xyluglc(e)
207,sbt_D,10.0,D-glucitol,HMDB00247,C00794,5780.0,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",,EX_sbt_D_m,EX_sbt_D(e)
208,galmannan,0.007511844861204623,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed",,,,,,EX_galmannan_m,EX_galmannan(e)
209,dextran40,0.1738090320783254,"Dextran 40, 1,6-alpha-D-Glucan",,C00372,,,,EX_dextran40_m,EX_dextran40(e)
210,4ahmmp,0.002381909999999987,4-Amino-5-hydroxymethyl-2-methylpyrimidine,,,,,,EX_4ahmmp_m,EX_4ahmmp(e)
211,glymet,0.2682586645289131,Glycyl-L-methionine,,,,,,EX_glymet_m,EX_glymet(e)
212,anzp,9.622172761940247,,,,,,,EX_anzp_m,EX_anzp(e)
213,7a_czp,10.0,,,,,,,EX_7a_czp_m,EX_7a_czp(e)
214,tma,10.0,trimethylamine,,,,,,EX_tma_m,EX_tma(e)
215,lac_L,10.0,(S)-lactate,HMDB00190,C00186,107689.0,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m0/s1",,EX_lac_L_m,EX_lac_L(e)
216,tet,10.0,Tetrathionate,,,,,,EX_tet_m,EX_tet(e)
217,amp,0.0537518110674311,AMP,HMDB00045,C00020,6083.0,,,EX_amp_m,EX_amp(e)
218,amylose300,0.0673918010864457,"amylose (n=300 repeat units, alpha-1,4-glc)",,,,,,EX_amylose300_m,EX_amylose300(e)
219,acmana,0.06452602881264935,N-acetyl-D-mannosamine,HMDB01129,C00645,439281.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6-,7-,8-/m0/s1",,EX_acmana_m,EX_acmana(e)
220,gtp,0.018006591618314152,GTP,HMDB01273,C00044,6830.0,,,EX_gtp_m,EX_gtp(e)
221,n2o,10.0,Nitrous oxide,,,,,,EX_n2o_m,EX_n2o(e)
222,r788,1.9633555500000135,,,,,,,EX_r788_m,EX_r788(e)
223,man6p,5.749062023446103,D-Mannose 6-phosphate,HMDB01078,C00275,65127.0,,,EX_man6p_m,EX_man6p(e)
224,2ddglcn,10.0,2-Dehydro-3-deoxy-D-gluconate,,,,,,EX_2ddglcn_m,EX_2ddglcn(e)
225,drib,10.0,2-deoxy-D-ribose,HMDB03224,C01801,22833604.0,"InChI=1S/C5H10O4/c6-2-1-4(8)5(9)3-7/h2,4-5,7-9H,1,3H2/t4-,5+/m0/s1",,EX_drib_m,EX_drib(e)
226,nh4,10.0,Ammonium,HMDB00051,C00014,223.0,InChI=1S/H3N/h1H3/p+1,,EX_nh4_m,EX_nh4(e)
227,rbflvrd,0.007749459999843111,Reduced riboflavin,,,,,,EX_rbflvrd_m,EX_rbflvrd(e)
228,mnl,9.156485227583058,D-Mannitol,,,,,,EX_mnl_m,EX_mnl(e)
229,actn_R,10.0,(R)-Acetoin,,,,,,EX_actn_R_m,EX_actn_R(e)
230,salcn,10.0,Salicin,,C01451,,,,EX_salcn_m,EX_salcn(e)
231,eltr_m3,5.667196454132384,,,,,,,EX_eltr_m3_m,EX_eltr_m3(e)
232,mal_L,10.0,(S)-malate(2-),HMDB00156,C00149,222656.0,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/p-2/t2-/m0/s1",,EX_mal_L_m,EX_mal_L(e)
233,g6p,5.053798716310928,D-Glucose 6-phosphate,HMDB01401,C00092,5958.0,,,EX_g6p_m,EX_g6p(e)
234,galur,7.6826377941653625,D-Galacturonate,,,,,,EX_galur_m,EX_galur(e)
235,inost,10.0,myo-inositol,HMDB00211,C00137,892.0,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-",,EX_inost_m,EX_inost(e)
236,glc3meacp,0.03137964000000082,,,,,,,EX_glc3meacp_m,EX_glc3meacp(e)
237,galct_D,6.264694541858053,D-Galactarate,,,,,,EX_galct_D_m,EX_galct_D(e)
238,ptvstgluc,2.694152380127383,,,,,,,EX_ptvstgluc_m,EX_ptvstgluc(e)
239,rsvgluc,2.8021342732655152,,,,,,,EX_rsvgluc_m,EX_rsvgluc(e)
240,duri,10.0,Deoxyuridine,HMDB00012,C00526,13712.0,"InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1",,EX_duri_m,EX_duri(e)
241,glyleu,10.000000001,Glycylleucine,HMDB00759,C02155,92843.0,,,EX_glyleu_m,EX_glyleu(e)
242,glcur,8.469338363297336,D-glucuronate,HMDB00127,C00191,444791.0,,,EX_glcur_m,EX_glcur(e)
243,glu_D,0.0005418299981938948,D-Glutamate,,,,,,EX_glu_D_m,EX_glu_D(e)
244,glyphe,3.767817734622006,Glycylphenylalanine,,,97415.0,,,EX_glyphe_m,EX_glyphe(e)
245,etha,10.0,etha[c],HMDB00149,C00189,700.0,"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2/p+1",,EX_etha_m,EX_etha(e)
246,dgchol,10.0,glycochenodeoxycholate,HMDB00637,C05466,,,,EX_dgchol_m,EX_dgchol(e)
247,coa,0.004763819902014087,Coenzyme A,HMDB01423,C00010,6816.0,,,EX_coa_m,EX_coa(e)
248,dhnacoa,0.002247902329026044,"1,4-Dihydroxy-2-naphthoyl-CoA",,C15547,,,,EX_dhnacoa_m,EX_dhnacoa(e)
249,xylottr,2.372852370622409,,,,,,,EX_xylottr_m,EX_xylottr(e)
250,pecticgal,0.055430549976958884,"Pectic galactan (potato), gal: arab-L: rmn: galur = 78: 9: 4: 9 (www.megazyme.com). Assumed to consist of 100 sugars per macromo... <Preview truncated at 128 characters>",,,,,,EX_pecticgal_m,EX_pecticgal(e)
251,dgtp,0.015019079691112462,dGTP,HMDB01440,C00286,65103.0,,,EX_dgtp_m,EX_dgtp(e)
252,thmmp,0.0023819099510070424,Thiamin monophosphate,HMDB02666,C01081,3382778.0,,,EX_thmmp_m,EX_thmmp(e)
253,h2,10.0,Hydrogen,HMDB01362,C00282,783.0,InChI=1S/H2/h1H,,EX_h2_m,EX_h2(e)
254,fald,9.167160919111867,formaldehyde,HMDB01426,C00067,712.0,InChI=1S/CH2O/c1-2/h1H2,,EX_fald_m,EX_fald(e)
255,czp,10.0,,,,,,,EX_czp_m,EX_czp(e)
256,lmn30,0.14051239450758668,"laminarin (n=30 repeat units, beta -1,3 glc)",,,,,,EX_lmn30_m,EX_lmn30(e)
257,arabinogal,0.0064858273471258875,"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000",,C00569,,,,EX_arabinogal_m,EX_arabinogal(e)
258,alahis,7.481713357064358,L-alanyl-L-histidine,,C00386,,"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",,EX_alahis_m,EX_alahis(e)
259,sbzcoa,0.004748183984171206,O-Succinylbenzoyl-CoA,,,,,,EX_sbzcoa_m,EX_sbzcoa(e)
260,rmn,10.0,L-Rhamnose,,,,,,EX_rmn_m,EX_rmn(e)
261,glutar,10.0,Glutarate,HMDB00661,C00489,3772.0,"InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)",,EX_glutar_m,EX_glutar(e)
262,nchlphncl,1.5943742789783109,,,,,,,EX_nchlphncl_m,EX_nchlphncl(e)
263,glygn5,1.2468984056018684,"glycogen, structure 5 (glycogenin-2[1,4-Glc])",,,,,,EX_glygn5_m,EX_glygn5(e)
264,ph2s,0.012350850000000014,Polysulfide,,,,,,EX_ph2s_m,EX_ph2s(e)
265,glytyr,0.034105969535103337,Glycyl-L-tyrosine,,,,,,EX_glytyr_m,EX_glytyr(e)
266,Lkynr,0.001857900000000523,L-kynurenine,HMDB00684,C00328,161166.0,"InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1",,EX_Lkynr_m,EX_Lkynr(e)
267,glygn4,5.068247333872104,"glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})",,,,,,EX_glygn4_m,EX_glygn4(e)
268,datp,10.0,dATP,HMDB01532,C00131,15993.0,,,EX_datp_m,EX_datp(e)
269,fuc_L,9.363939345539022,L-fucose,HMDB00174,C01019,17106.0,,,EX_fuc_L_m,EX_fuc_L(e)
270,cspg_c,2.964897487096474,chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan,,,,,,EX_cspg_c_m,EX_cspg_c(e)
271,dtmp,0.0035240999882524657,dTMP,HMDB01227,C00364,9700.0,,,EX_dtmp_m,EX_dtmp(e)
272,Lcystin,0.007749459999843111,L-cystine,HMDB00192,C00491,,"InChI=1S/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)/t3-,4-/m0/s1",,EX_Lcystin_m,EX_Lcystin(e)
273,bocbnleu,0.00019095500000000654,,,,,,,EX_bocbnleu_m,EX_bocbnleu(e)
274,xtsn,0.014321520000003696,xanthosine,HMDB00299,C01762,64959.0,,,EX_xtsn_m,EX_xtsn(e)
