,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
159,h2s,1.225657014891821,Hydrogen sulfide,,,,,,EX_h2s_m,EX_h2s(e)
160,dgsn,10.0,Deoxyguanosine,HMDB00085,C00330,187790.0,"InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1",,EX_dgsn_m,EX_dgsn(e)
161,arab_D,10.0,D-Arabinose,,,,,,EX_arab_D_m,EX_arab_D(e)
162,gua,0.5849636999999978,Guanine,HMDB00132,C00242,764.0,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",,EX_gua_m,EX_gua(e)
163,orn,10.0,Ornithine,HMDB00214,C00077,6262.0,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/p+1",,EX_orn_m,EX_orn(e)
164,dhna,0.023741550000000004,"1,4-Dihydroxy-2-naphthoate",,,,,,EX_dhna_m,EX_dhna(e)
165,dextrin,10.000000002,Dextrin,,C00721,,,,EX_dextrin_m,EX_dextrin(e)
166,co2,9.958774278506807,carbon dioxide,HMDB01967,C00011,280.0,InChI=1S/CO2/c2-1-3,,EX_co2_m,EX_co2(e)
167,gam,10.000000001,D-Glucosamine,HMDB01514,C00329,439213.0,,,EX_gam_m,EX_gam(e)
168,2obut,10.0,2-Oxobutanoate,HMDB00005,C00109,58.0,"InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_2obut_m,EX_2obut(e)
169,urea,0.9621967954654913,Urea,HMDB00294,C00086,1176.0,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",,EX_urea_m,EX_urea(e)
170,lactl,10.0,,,,,,,EX_lactl_m,EX_lactl(e)
171,indole,9.671396889999187,Indole,,,,,,EX_indole_m,EX_indole(e)
172,stys,10.0,Stachyose,,,,,,EX_stys_m,EX_stys(e)
173,acnam,0.24686550181523165,N-acetylneuraminate,HMDB00230,C19910,439197.0,,,EX_acnam_m,EX_acnam(e)
174,glyglu,10.0,Glycyl-L-glutamate,,,,,,EX_glyglu_m,EX_glyglu(e)
175,srv,0.9742148636028496,,,,,,,EX_srv_m,EX_srv(e)
176,chols,10.000000002,Choline sulfate,,,,,,EX_chols_m,EX_chols(e)
177,malthx,2.218528491920364,Maltohexaose,HMDB12253,C01936,439606.0,,,EX_malthx_m,EX_malthx(e)
178,dad_2,6.672403326387155,2-deoxyadenosine,HMDB00101,C00559,13730.0,"InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,7+/m0/s1",,EX_dad_2_m,EX_dad_2(e)
179,glyc3p,10.000000001,Glycerol 3-phosphate,HMDB00126,C00093,439162.0,"InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/p-2/t3-/m1/s1",,EX_glyc3p_m,EX_glyc3p(e)
180,arab_L,10.0,L-arabinose,HMDB00646,C00259,,,,EX_arab_L_m,EX_arab_L(e)
181,dcyt,10.0,Deoxycytidine,HMDB00014,C00881,13711.0,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1",,EX_dcyt_m,EX_dcyt(e)
182,atvethgluc,10.000000002,,,,,,,EX_atvethgluc_m,EX_atvethgluc(e)
183,hst_37_diglc,10.0,,,,,,,EX_hst_37_diglc_m,EX_hst_37_diglc(e)
184,stg_m4,10.0,,,,,,,EX_stg_m4_m,EX_stg_m4(e)
185,tlf_a_m5b,10.0,,,,,,,EX_tlf_a_m5b_m,EX_tlf_a_m5b(e)
186,mantr,4.154316377083333,"mannotriose (beta-1,4)",,,,,,EX_mantr_m,EX_mantr(e)
187,hspg,10.0,heparan sulfate proteoglycan,,,,,,EX_hspg_m,EX_hspg(e)
188,cspg_b,0.019789900245484097,chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan,,,,,,EX_cspg_b_m,EX_cspg_b(e)
189,uri,0.8928210989211127,Uridine,HMDB00296,C00299,6029.0,"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",,EX_uri_m,EX_uri(e)
190,arabttr,10.0,Arabinotriose,,,,,,EX_arabttr_m,EX_arabttr(e)
191,din,0.09165705000000379,Deoxyinosine,HMDB00071,C05512,65058.0,"InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)/t5-,6+,7+/m0/s1",,EX_din_m,EX_din(e)
192,no2,10.0,Nitrite,HMDB02786,C00088,24529.0,"InChI=1S/HNO2/c2-1-3/h(H,2,3)/p-1",,EX_no2_m,EX_no2(e)
193,acgalidour2s,0.6695411179990742,Dimer GalNAc-IdoA2S,,,,,,EX_acgalidour2s_m,EX_acgalidour2s(e)
194,alpz_4oh_glc,10.0,,,,,,,EX_alpz_4oh_glc_m,EX_alpz_4oh_glc(e)
195,ptvstgluc,8.168553469134494,,,,,,,EX_ptvstgluc_m,EX_ptvstgluc(e)
196,rsvgluc,10.0,,,,,,,EX_rsvgluc_m,EX_rsvgluc(e)
197,duri,8.586699785087442,Deoxyuridine,HMDB00012,C00526,13712.0,"InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1",,EX_duri_m,EX_duri(e)
198,metsox_R_L,0.059770560000043105,L-methionine-R-sulfoxide,,,,,,EX_metsox_R_L_m,EX_metsox_R_L(e)
199,glyasp,10.000000001,Glycyl-L-aspartate,,,,,,EX_glyasp_m,EX_glyasp(e)
200,nh4,10.0,Ammonium,HMDB00051,C00014,223.0,InChI=1S/H3N/h1H3/p+1,,EX_nh4_m,EX_nh4(e)
201,mal_L,10.0,(S)-malate(2-),HMDB00156,C00149,222656.0,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/p-2/t2-/m0/s1",,EX_mal_L_m,EX_mal_L(e)
202,7a_czp,8.828119106296366,,,,,,,EX_7a_czp_m,EX_7a_czp(e)
203,ac,9.864583552979513,acetate,HMDB00042,C00033,176.0,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1",,EX_ac_m,EX_ac(e)
204,anzp,8.459127315645972,,,,,,,EX_anzp_m,EX_anzp(e)
205,tma,10.0,trimethylamine,,,,,,EX_tma_m,EX_tma(e)
206,amp,0.05864871424966684,AMP,HMDB00045,C00020,6083.0,,,EX_amp_m,EX_amp(e)
207,coa,0.004763820000000005,Coenzyme A,HMDB01423,C00010,6816.0,,,EX_coa_m,EX_coa(e)
208,brv,9.245717969850514,,,,,,,EX_brv_m,EX_brv(e)
209,acmana,0.10406628806817333,N-acetyl-D-mannosamine,HMDB01129,C00645,439281.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6-,7-,8-/m0/s1",,EX_acmana_m,EX_acmana(e)
210,n2o,10.0,Nitrous oxide,,,,,,EX_n2o_m,EX_n2o(e)
211,man,8.52461575500865,D-Mannose,HMDB00169,C00159,18950.0,,,EX_man_m,EX_man(e)
212,2ddglcn,9.501808890093436,2-Dehydro-3-deoxy-D-gluconate,,,,,,EX_2ddglcn_m,EX_2ddglcn(e)
213,abt,0.07929120000077036,L-arabinitol,HMDB01851,C00532,439255.0,"InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4-/m0/s1",,EX_abt_m,EX_abt(e)
214,5mta,0.07326575659605829,5-Methylthioadenosine,HMDB01173,C00170,439176.0,,,EX_5mta_m,EX_5mta(e)
215,dfdcytd,10.0,,,,,,,EX_dfdcytd_m,EX_dfdcytd(e)
216,etha,10.0,etha[c],HMDB00149,C00189,700.0,"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2/p+1",,EX_etha_m,EX_etha(e)
217,glypro,10.0,Glycylproline,HMDB00721,,79101.0,,,EX_glypro_m,EX_glypro(e)
218,dhnacoa,0.004182635999999978,"1,4-Dihydroxy-2-naphthoyl-CoA",,C15547,,,,EX_dhnacoa_m,EX_dhnacoa(e)
219,raffin,10.0,Raffinose,,,,,,EX_raffin_m,EX_raffin(e)
220,rbflvrd,0.78534430618814,Reduced riboflavin,,,,,,EX_rbflvrd_m,EX_rbflvrd(e)
221,tet,0.029655503690890733,Tetrathionate,,,,,,EX_tet_m,EX_tet(e)
222,glcn,10.0,D-gluconate,HMDB00625,C00257,10690.0,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",,EX_glcn_m,EX_glcn(e)
223,galur,8.673467262894814,D-Galacturonate,,,,,,EX_galur_m,EX_galur(e)
224,tre,5.612460103869907,Trehalose,HMDB00975,C01083,7427.0,,,EX_tre_m,EX_tre(e)
225,glu_D,0.00054183,D-Glutamate,,,,,,EX_glu_D_m,EX_glu_D(e)
226,adocbl,0.09424232254309384,Adenosylcobalamin,HMDB02086,C00194,,,,EX_adocbl_m,EX_adocbl(e)
227,nzp,10.0,,,,,,,EX_nzp_m,EX_nzp(e)
228,lac_D,10.0,(R)-lactate,HMDB01311,C00256,61503.0,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m1/s1",,EX_lac_D_m,EX_lac_D(e)
229,sbt_D,10.0,D-glucitol,HMDB00247,C00794,5780.0,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",,EX_sbt_D_m,EX_sbt_D(e)
230,mnl,9.247436081642695,D-Mannitol,,,,,,EX_mnl_m,EX_mnl(e)
231,ser_D,0.310003099988208,D-serine,HMDB03406,C00740,71077.0,"InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m1/s1",,EX_ser_D_m,EX_ser_D(e)
232,2shchc,0.5706302761764732,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",,,,,,EX_2shchc_m,EX_2shchc(e)
233,glygn2,0.1857730025087232,"glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})",,,,,,EX_glygn2_m,EX_glygn2(e)
234,datp,0.02561334000020124,dATP,HMDB01532,C00131,15993.0,,,EX_datp_m,EX_datp(e)
235,gtp,10.0,GTP,HMDB01273,C00044,6830.0,,,EX_gtp_m,EX_gtp(e)
236,h2,10.0,Hydrogen,HMDB01362,C00282,783.0,InChI=1S/H2/h1H,,EX_h2_m,EX_h2(e)
237,bzam,3.692376540002405,Benzamide,,,,,,EX_bzam_m,EX_bzam(e)
238,dgchol,10.0,glycochenodeoxycholate,HMDB00637,C05466,,,,EX_dgchol_m,EX_dgchol(e)
239,fcsn,8.906638200000607,,,,,,,EX_fcsn_m,EX_fcsn(e)
240,meoh,5.518437433255258,methanol,HMDB01875,C00132,887.0,"InChI=1S/CH4O/c1-2/h2H,1H3",,EX_meoh_m,EX_meoh(e)
241,fald,0.005197680086747897,formaldehyde,HMDB01426,C00067,712.0,InChI=1S/CH2O/c1-2/h1H2,,EX_fald_m,EX_fald(e)
242,alaala,0.7059242399999778,D-Alanyl-D-alanine,HMDB03459,C00993,5460362.0,,,EX_alaala_m,EX_alaala(e)
243,sbzcoa,0.004368991691080737,O-Succinylbenzoyl-CoA,,,,,,EX_sbzcoa_m,EX_sbzcoa(e)
244,rmn,10.0,L-Rhamnose,,,,,,EX_rmn_m,EX_rmn(e)
245,glutar,10.0,Glutarate,HMDB00661,C00489,3772.0,"InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)",,EX_glutar_m,EX_glutar(e)
246,inost,0.003937987691073952,myo-inositol,HMDB00211,C00137,892.0,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-",,EX_inost_m,EX_inost(e)
247,Lcystin,0.7853443061881402,L-cystine,HMDB00192,C00491,,"InChI=1S/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)/t3-,4-/m0/s1",,EX_Lcystin_m,EX_Lcystin(e)
248,malttr,10.0,maltotriose,HMDB01262,C01835,439586.0,,,EX_malttr_m,EX_malttr(e)
249,tdchola,3.8935793531128775,taurochenodeoxycholate,HMDB00951,C05465,387316.0,,,EX_tdchola_m,EX_tdchola(e)
250,eltr_m3,0.027736244981238924,,,,,,,EX_eltr_m3_m,EX_eltr_m3(e)
251,dextran40,0.00026792238851878754,"Dextran 40, 1,6-alpha-D-Glucan",,C00372,,,,EX_dextran40_m,EX_dextran40(e)
252,1hibupglu_S,5.922299149522315,,,,,,,EX_1hibupglu_S_m,EX_1hibupglu_S(e)
253,xylan,0.0001967323863644043,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D",,,,,,EX_xylan_m,EX_xylan(e)
254,thmmp,0.002278127142857143,Thiamin monophosphate,HMDB02666,C01081,3382778.0,,,EX_thmmp_m,EX_thmmp(e)
255,fuc_L,10.000000003,L-fucose,HMDB00174,C01019,17106.0,,,EX_fuc_L_m,EX_fuc_L(e)
256,4abut,10.0,4-Aminobutanoate,HMDB00112,C00334,119.0,"InChI=1S/C4H9NO2/c5-3-1-2-4(6)7/h1-3,5H2,(H,6,7)",,EX_4abut_m,EX_4abut(e)
257,bocbnleu,5.272982133498521,,,,,,,EX_bocbnleu_m,EX_bocbnleu(e)
258,xtsn,0.014321517993039382,xanthosine,HMDB00299,C01762,64959.0,,,EX_xtsn_m,EX_xtsn(e)
